"Subnational electricity consumption, Great Britain, 2016",,,,,,,,,,,,,,,,,,,,,,,
"This table shows the electricity consumption and the number of electric meters by local authority. Country/region totals are shown where the local authority is specified as ""All local authorities"". ",,,,,,,,,,,,,,,,,,,,,,,
"Some consumption within given countries/regions could not be allocated to specific local authorities. This consumption is shown in the rows where ""Unallocated"" is specified in the local authority column.",,,,,,,,,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet. To turn off freeze panes select the 'View' ribbon then 'Freeze Panes' then 'Unfreeze Panes' or use [Alt W, F].",,,,,,,,,,,,,,,,,,,,,,,
Code,Country or region,Local authority,"Number of meters
(thousands):
Domestic Standard","Number of meters
(thousands):
Domestic E7 
","Number of meters
(thousands):
All Domestic
","Number of meters
(thousands):
All Non-Domestic","Number of meters
(thousands):
All meters","Total consumption
(GWh):
Domestic Standard","Total consumption
(GWh):
Domestic E7","Total consumption
(GWh):
All Domestic
","Total consumption
(GWh):
All Non-Domestic","Total consumption
(GWh):
All meters","Mean consumption
(kWh per meter):
Domestic Standard","Mean consumption
(kWh per meter):
Domestic E7","Mean consumption
(kWh per meter):
All Domestic
","Mean consumption
(kWh per meter):
All Non-Domestic","Mean consumption
(kWh per meter):
All meters","Median consumption
(kWh per meter):
Domestic Standard","Median consumption
(kWh per meter):
Domestic E7","Median consumption
(kWh per meter):
All Domestic
","Median consumption
(kWh per meter):
All Non-Domestic","Median consumption
(kWh per meter):
All meters","Mean domestic
consumption
(kWh per household)"
E07000223,South East,Adur,19.1,8.4,27.5,2.2,29.7,67.9,38.0,105.8,87.3,193.1,"3,544.8","4,534.0","3,845.8","40,044.0","6,503.3","2,986.7","3,638.0","3,146.6","6,832.7","3,194.7","3,809.8"
E07000224,South East,Arun,61.0,12.4,73.4,5.7,79.1,219.2,64.3,283.5,210.5,494.1,"3,594.2","5,179.4","3,862.5","36,858.8","6,244.7","2,943.3","4,232.3","3,079.9","6,651.4","3,134.1","4,061.3"
E07000225,South East,Chichester,49.5,8.5,57.9,6.5,64.4,207.0,59.7,266.7,318.2,584.9,"4,184.4","7,063.4","4,604.7","49,170.5","9,084.1","3,140.8","5,892.8","3,360.3","6,937.0","3,457.7","5,105.9"
E07000226,South East,Crawley,33.3,10.1,43.3,3.3,46.7,116.5,42.7,159.2,474.4,633.6,"3,501.7","4,241.7","3,673.6","142,492.1","13,576.9","2,987.8","3,447.9","3,089.0","9,699.8","3,141.7","3,595.9"
E07000227,South East,Horsham,43.6,15.3,58.9,5.8,64.7,179.3,91.3,270.7,250.8,521.5,"4,113.8","5,953.6","4,592.7","43,145.0","8,054.6","3,236.3","4,457.2","3,477.4","7,744.1","3,564.3","4,664.4"
E07000228,South East,Mid Sussex,45.6,15.5,61.1,5.6,66.7,175.3,84.8,260.1,245.7,505.8,"3,845.4","5,453.8","4,254.2","44,174.0","7,583.1","3,115.8","4,195.5","3,332.7","8,661.3","3,414.9","4,298.7"
E07000229,South East,Worthing,34.3,14.3,48.6,4.2,52.9,116.9,65.0,181.9,187.9,369.8,"3,404.5","4,540.0","3,738.6","44,478.2","6,993.3","2,849.7","3,647.0","3,041.5","6,679.0","3,097.9","3,704.1"
E06000022,South West,Bath and North East Somerset,71.1,10.3,81.4,8.8,90.2,259.4,61.5,320.9,338.0,658.9,"3,646.2","5,987.5","3,941.7","38,604.5","7,307.2","2,996.3","5,020.2","3,119.3","6,416.7","3,195.3","4,216.2"
E06000023,South West,"Bristol, City of",176.5,21.0,197.4,18.3,215.8,585.5,108.2,693.7,"1,110.7","1,804.4","3,317.7","5,165.4","3,513.8","60,587.5","8,362.9","2,763.1","4,323.0","2,859.7","8,024.3","2,940.9","3,649.2"
E06000024,South West,North Somerset,85.8,9.5,95.3,8.0,103.3,306.7,55.1,361.8,397.2,759.0,"3,574.5","5,797.8","3,796.3","49,881.1","7,349.3","2,996.9","4,794.3","3,086.7","7,399.2","3,153.4","3,904.4"
E06000025,South West,South Gloucestershire,101.8,13.9,115.7,8.2,123.9,368.4,81.1,449.6,741.7,"1,191.3","3,618.9","5,836.9","3,885.3","90,428.2","9,613.8","3,083.2","4,648.6","3,186.0","9,677.2","3,254.3","3,959.6"
E06000026,South West,Plymouth,107.0,11.4,118.4,8.8,127.2,348.2,51.3,399.5,510.3,909.8,"3,253.3","4,513.9","3,374.3","57,940.3","7,152.0","2,818.0","3,590.0","2,865.5","6,402.8","2,917.2","3,614.4"
E06000027,South West,Torbay,56.4,9.2,65.6,6.1,71.7,190.4,48.5,238.9,207.3,446.2,"3,377.7","5,257.4","3,642.2","34,236.4","6,227.7","2,825.3","4,506.4","2,957.3","6,227.1","3,028.8","3,947.4"
E06000030,South West,Swindon,88.1,7.6,95.7,6.1,101.8,303.9,43.5,347.3,716.1,"1,063.5","3,448.0","5,742.9","3,629.5","116,616.2","10,442.8","2,953.6","4,977.2","3,034.9","9,846.2","3,097.2","3,780.3"
E06000052,South West,Cornwall,204.5,66.4,270.9,33.5,304.3,811.1,463.3,"1,274.4","1,323.3","2,597.6","3,966.9","6,976.2","4,704.7","39,554.9","8,535.7","3,183.6","6,056.7","3,578.9","6,191.9","3,675.7","5,331.4"
E06000054,South West,Wiltshire,186.1,31.6,217.7,21.7,239.4,740.1,241.6,981.7,"1,181.3","2,163.0","3,977.2","7,637.7","4,509.0","54,391.7","9,033.7","3,207.7","6,774.2","3,445.1","7,710.7","3,532.7","4,788.4"
E06000058,South West,"Bournemouth, Christchurch and Poole",162.0,20.5,182.5,17.1,199.7,555.7,110.3,666.0,853.2,"1,519.2","3,431.1","5,367.9","3,649.2","49,787.9","7,609.2","2,825.7","4,574.7","2,932.6","6,139.3","2,995.5","3,853.3"
E06000059,South West,Dorset,155.9,23.2,179.0,20.6,199.7,579.2,153.8,733.1,882.8,"1,615.9","3,716.1","6,636.4","4,094.2","42,777.3","8,092.2","2,992.0","5,473.4","3,152.9","6,327.7","3,235.3","4,471.1"
E07000040,South West,East Devon,58.0,10.0,68.1,7.3,75.4,205.1,67.3,272.4,230.6,503.0,"3,534.4","6,700.3","4,001.5","31,605.2","6,672.8","2,862.1","5,740.4","3,052.9","6,929.4","3,154.3","4,383.0"
E07000041,South West,Exeter,46.7,6.9,53.6,5.5,59.0,146.9,35.3,182.2,387.7,569.9,"3,146.9","5,120.5","3,401.1","70,993.7","9,653.7","2,649.4","4,435.2","2,779.6","9,308.3","2,883.6","3,471.3"
E07000042,South West,Mid Devon,28.8,6.1,34.9,4.8,39.6,113.4,43.6,157.0,184.8,341.8,"3,937.8","7,162.2","4,500.5","38,820.6","8,620.9","3,166.2","6,259.6","3,440.9","6,964.7","3,570.5","4,641.1"
E07000043,South West,North Devon,37.3,7.0,44.3,6.4,50.7,137.7,46.2,183.8,260.3,444.1,"3,693.9","6,593.2","4,152.6","40,374.6","8,756.8","2,987.1","5,570.3","3,192.6","6,691.7","3,318.6","4,505.9"
E07000044,South West,South Hams,35.4,9.6,45.0,6.1,51.2,136.1,68.0,204.2,251.7,455.9,"3,843.6","7,067.2","4,532.7","40,932.5","8,905.0","3,041.7","5,985.2","3,390.3","6,386.4","3,515.7","5,375.3"
E07000045,South West,Teignbridge,52.7,8.9,61.6,6.4,68.0,191.6,57.3,248.9,241.4,490.3,"3,634.5","6,423.8","4,038.1","37,810.7","7,208.2","3,001.0","5,359.1","3,182.0","6,751.7","3,270.2","4,404.4"
E07000046,South West,Torridge,25.8,5.7,31.6,4.6,36.2,98.9,40.1,139.0,126.6,265.6,"3,828.5","6,990.8","4,402.6","27,347.7","7,338.4","3,067.5","6,091.0","3,348.6","6,399.0","3,471.9","4,707.1"
E07000047,South West,West Devon,20.9,4.4,25.3,3.7,29.0,84.5,31.2,115.7,134.5,250.2,"4,034.9","7,180.1","4,576.0","36,004.8","8,621.9","3,224.1","5,915.7","3,483.5","5,901.9","3,592.9","4,917.3"
E07000078,South West,Cheltenham,46.4,9.1,55.4,4.5,59.9,156.2,45.4,201.5,310.6,512.1,"3,366.8","5,012.5","3,635.5","69,027.5","8,545.5","2,791.1","3,933.9","2,913.8","8,398.5","2,993.3","3,919.3"
E07000079,South West,Cotswold,35.8,7.7,43.6,6.0,49.5,164.5,62.2,226.7,197.0,423.6,"4,588.6","8,040.7","5,201.4","33,104.5","8,553.4","3,411.3","6,539.5","3,676.5","7,579.6","3,816.5","6,007.2"
E07000080,South West,Forest of Dean,31.3,6.5,37.8,3.4,41.2,127.5,45.5,173.0,246.1,419.1,"4,075.3","6,986.6","4,577.2","73,313.2","10,183.2","3,328.1","5,406.3","3,521.4","7,408.5","3,602.3","4,832.8"
E07000081,South West,Gloucester,49.0,7.3,56.3,4.1,60.4,169.9,34.8,204.8,357.6,562.4,"3,466.8","4,785.5","3,637.4","86,275.2","9,304.2","2,994.3","3,888.7","3,072.8","10,034.8","3,153.7","3,887.5"
E07000082,South West,Stroud,43.6,9.2,52.8,4.6,57.4,169.8,56.8,226.6,306.3,532.9,"3,891.8","6,176.4","4,289.3","66,927.6","9,282.4","3,197.4","4,832.7","3,372.1","8,397.4","3,458.2","4,551.3"
E07000083,South West,Tewkesbury,34.1,5.8,39.9,3.3,43.2,126.5,33.0,159.5,335.8,495.3,"3,705.2","5,706.0","3,994.9","102,984.9","11,469.2","3,045.3","4,377.2","3,164.7","10,103.5","3,256.4","4,233.8"
E07000187,South West,Mendip,45.1,6.3,51.4,6.2,57.6,171.7,42.9,214.6,318.2,532.8,"3,806.3","6,827.2","4,175.4","51,213.5","9,248.2","3,046.1","5,715.7","3,203.0","7,164.8","3,309.6","4,444.9"
E07000188,South West,Sedgemoor,45.4,8.7,54.1,5.6,59.7,172.0,57.0,229.0,367.4,596.3,"3,787.5","6,537.2","4,230.5","65,943.6","9,989.8","3,116.9","5,528.2","3,318.1","7,326.3","3,410.9","4,424.5"
E07000189,South West,South Somerset,63.4,13.5,76.9,8.2,85.2,242.4,95.7,338.2,401.3,739.5,"3,821.5","7,099.0","4,395.9","48,698.3","8,682.9","3,131.0","6,139.0","3,385.2","7,209.4","3,480.7","4,675.9"
E06000053,South West,Isles of Scilly,0.7,0.5,1.2,0.5,1.7,3.7,4.1,7.8,9.2,17.1,"5,347.0","8,575.1","6,656.8","18,821.4","10,230.3","4,238.8","7,792.3","5,714.1","5,470.4","5,670.1","7,411.9"
E07000246,South West,Somerset West and Taunton,59.3,11.8,71.1,7.9,79.0,210.2,75.6,285.9,298.4,584.2,"3,543.0","6,430.8","4,020.7","37,650.7","7,393.4","2,883.3","5,452.7","3,102.8","6,679.2","3,202.1","4,374.5"
W06000001,Wales,Isle of Anglesey,29.8,5.4,35.2,3.7,38.9,113.1,38.3,151.4,148.4,299.8,"3,795.8","7,107.7","4,302.4","39,789.6","7,702.9","3,163.1","5,967.5","3,348.2","5,661.7","3,418.0","4,897.7"
W06000002,Wales,Gwynedd,49.2,12.6,61.8,8.7,70.4,171.6,82.4,254.0,295.8,549.8,"3,487.7","6,561.7","4,112.8","34,147.9","7,806.6","2,930.0","5,377.6","3,161.5","5,815.6","3,268.2","4,730.5"
W06000003,Wales,Conwy,51.0,5.5,56.4,6.3,62.7,170.5,33.1,203.6,196.8,400.4,"3,345.3","6,049.7","3,607.4","31,362.5","6,385.5","2,824.2","4,762.4","2,915.7","6,793.1","3,015.6","3,883.5"
W06000004,Wales,Denbighshire,39.7,4.1,43.7,4.7,48.4,143.3,27.2,170.5,201.8,372.3,"3,612.9","6,722.3","3,901.2","42,840.8","7,689.7","3,027.5","5,439.4","3,121.2","7,125.3","3,227.1","4,122.7"
W06000005,Wales,Flintshire,63.3,3.7,67.0,5.4,72.3,228.5,23.7,252.2,785.9,"1,038.1","3,610.5","6,477.5","3,767.1","145,860.9","14,350.7","3,119.5","4,757.0","3,158.2","8,887.8","3,244.3","3,847.1"
W06000006,Wales,Wrexham,55.0,4.4,59.4,4.6,64.0,192.0,26.5,218.6,658.1,876.6,"3,491.7","6,025.5","3,679.5","141,822.4","13,688.5","3,038.1","4,591.7","3,094.0","9,131.8","3,176.2","3,762.5"
W06000008,Wales,Ceredigion,25.4,8.4,33.8,5.6,39.4,96.0,61.0,156.9,187.9,344.8,"3,774.8","7,260.7","4,640.2","33,569.5","8,748.0","3,064.7","5,953.6","3,455.3","6,269.2","3,601.6","5,031.0"
W06000009,Wales,Pembrokeshire,53.4,7.4,60.8,8.3,69.1,185.7,45.9,231.6,776.0,"1,007.6","3,480.0","6,184.4","3,810.3","93,050.9","14,578.8","2,906.5","4,745.1","3,019.3","6,703.4","3,144.1","4,220.7"
W06000010,Wales,Carmarthenshire,78.9,6.0,84.9,9.8,94.7,269.3,41.1,310.4,565.4,875.9,"3,412.4","6,876.3","3,656.3","57,498.5","9,245.4","2,890.4","5,314.8","2,968.1","6,922.5","3,082.6","3,858.5"
W06000011,Wales,Swansea,106.2,5.5,111.6,8.0,119.6,333.9,29.9,363.9,548.5,912.3,"3,145.0","5,478.1","3,259.3","68,517.1","7,625.5","2,702.4","4,361.3","2,749.2","8,497.2","2,813.5","3,386.6"
W06000012,Wales,Neath Port Talbot,64.1,1.5,65.6,4.2,69.8,203.9,7.8,211.7,"1,171.9","1,383.6","3,181.2","5,114.6","3,225.9","282,252.6","19,832.2","2,783.3","3,898.5","2,795.8","7,824.0","2,854.6","3,441.2"
W06000013,Wales,Bridgend,61.5,1.8,63.3,4.7,68.0,200.3,9.0,209.4,409.5,618.9,"3,256.0","5,040.3","3,306.5","88,075.0","9,106.0","2,846.8","3,664.5","2,859.8","8,108.8","2,924.0","3,433.1"
W06000014,Wales,Vale of Glamorgan,54.0,3.2,57.2,4.0,61.2,186.6,18.1,204.7,307.9,512.6,"3,456.1","5,706.9","3,580.8","76,884.0","8,380.9","2,932.9","4,596.3","2,986.0","7,564.1","3,047.2","3,686.5"
W06000015,Wales,Cardiff,142.1,10.5,152.6,11.7,164.3,464.6,55.0,519.6,"1,049.4","1,569.0","3,270.3","5,224.4","3,405.2","89,500.8","9,548.5","2,778.5","4,467.8","2,846.7","10,066.0","2,928.1","3,438.3"
W06000016,Wales,Rhondda Cynon Taf,106.9,1.9,108.8,7.0,115.9,333.0,10.4,343.4,421.8,765.2,"3,114.1","5,489.2","3,155.5","59,927.1","6,604.4","2,763.4","3,864.2","2,774.5","7,273.2","2,827.2","3,326.8"
W06000018,Wales,Caerphilly,77.3,1.2,78.4,5.0,83.5,252.3,7.0,259.2,366.9,626.1,"3,264.4","5,948.0","3,304.5","72,926.3","7,500.4","2,841.4","4,135.5","2,852.1","7,659.5","2,908.4","3,407.0"
W06000019,Wales,Blaenau Gwent,31.9,0.4,32.3,2.2,34.5,98.2,2.2,100.3,145.9,246.3,"3,078.0","5,109.5","3,104.5","66,330.1","7,133.7","2,720.9","3,461.1","2,725.6","6,331.9","2,770.2","3,250.8"
W06000020,Wales,Torfaen,39.8,1.0,40.8,2.7,43.5,127.0,5.1,132.1,271.0,403.1,"3,192.9","4,992.4","3,237.9","100,096.2","9,264.7","2,809.5","3,519.7","2,819.5","8,596.7","2,874.2","3,352.3"
W06000021,Wales,Monmouthshire,37.9,3.5,41.4,4.4,45.9,140.7,23.8,164.5,234.9,399.4,"3,711.7","6,775.8","3,971.9","52,983.2","8,710.0","3,032.5","5,053.7","3,121.4","7,737.8","3,226.5","4,155.8"
W06000022,Wales,Newport,64.1,2.8,66.9,4.5,71.4,209.3,15.9,225.2,643.1,868.3,"3,266.1","5,667.7","3,366.9","142,597.0","12,162.7","2,798.8","4,643.2","2,838.9","9,424.7","2,907.5","3,552.0"
W06000023,Wales,Powys,53.6,8.4,62.0,11.1,73.1,200.2,62.0,262.2,321.5,583.7,"3,732.9","7,389.1","4,227.8","28,906.4","7,981.1","3,049.9","6,073.2","3,235.9","5,832.9","3,383.0","4,426.8"
W06000024,Wales,Merthyr Tydfil,26.5,0.3,26.9,1.7,28.6,82.8,1.7,84.6,134.2,218.8,"3,121.0","4,900.9","3,144.1","79,376.0","7,653.9","2,785.8","3,153.4","2,790.4","9,246.1","2,839.5","3,425.5"
S12000005,Scotland,Clackmannanshire,23.0,2.4,25.4,1.4,26.8,76.8,10.7,87.5,224.0,311.5,"3,347.1","4,414.7","3,449.0","158,082.8","11,628.9","2,903.1","3,165.2","2,919.5","8,963.3","2,977.4","3,739.2"
S12000006,Scotland,Dumfries and Galloway,63.9,18.6,82.4,10.6,93.1,237.3,95.9,333.3,536.2,869.4,"3,715.1","5,170.5","4,042.7","50,371.6","9,340.7","3,091.7","3,854.0","3,179.3","7,141.4","3,291.1","4,815.7"
S12000008,Scotland,East Ayrshire,55.6,3.4,59.0,4.4,63.4,179.7,14.9,194.6,238.6,433.2,"3,229.8","4,432.3","3,298.3","53,938.9","6,829.9","2,803.3","2,793.1","2,803.1","8,100.2","2,870.0","3,554.4"
S12000010,Scotland,East Lothian,43.2,6.9,50.0,3.5,53.6,151.7,36.1,187.7,274.3,462.0,"3,511.0","5,261.5","3,750.7","77,299.5","8,620.9","2,967.1","4,158.2","3,051.1","8,565.0","3,122.9","4,194.7"
S12000011,Scotland,East Renfrewshire,36.2,4.4,40.7,1.8,42.5,137.6,21.2,158.8,78.0,236.8,"3,798.6","4,782.1","3,905.8","42,991.6","5,576.2","3,304.1","3,717.2","3,329.9","11,291.7","3,382.3","4,115.8"
S12000013,Scotland,Na h-Eileanan Siar,13.6,5.1,18.7,2.0,20.7,52.7,34.6,87.3,62.8,150.0,"3,874.0","6,759.9","4,662.8","31,292.7","7,241.0","3,132.3","5,968.3","3,584.8","6,030.1","3,664.2","6,737.7"
S12000014,Scotland,Falkirk,69.6,10.2,79.7,4.6,84.4,230.8,45.9,276.7,430.5,707.1,"3,318.3","4,503.2","3,469.7","92,996.9","8,381.9","2,898.6","3,260.2","2,919.8","9,934.6","2,980.2","3,892.6"
S12000017,Scotland,Highland,105.6,34.6,140.2,15.9,156.1,409.9,242.6,652.5,903.5,"1,556.1","3,881.3","7,016.5","4,654.7","56,809.0","9,968.8","3,132.0","6,106.8","3,521.2","8,323.7","3,651.9","6,066.1"
S12000018,Scotland,Inverclyde,34.6,7.8,42.4,2.6,45.0,110.9,30.2,141.0,176.2,317.2,"3,203.6","3,883.3","3,328.2","67,509.6","7,052.1","2,812.4","2,854.8","2,818.0","7,949.3","2,877.6","3,752.2"
S12000019,Scotland,Midlothian,37.8,2.4,40.2,2.7,42.9,127.2,13.0,140.2,207.8,348.0,"3,363.0","5,496.1","3,488.3","77,086.1","8,114.9","2,910.9","3,818.4","2,932.4","9,296.0","3,002.3","3,712.3"
S12000020,Scotland,Moray,41.1,6.4,47.5,4.6,52.1,146.3,40.7,187.0,308.5,495.5,"3,559.2","6,366.1","3,936.8","67,582.5","9,516.5","2,980.2","5,446.9","3,131.6","8,044.2","3,228.3","4,457.0"
S12000021,Scotland,North Ayrshire,63.1,9.7,72.8,4.9,77.7,199.5,48.7,248.2,412.7,660.9,"3,161.8","5,031.7","3,410.5","83,574.6","8,503.9","2,743.1","3,583.5","2,800.6","7,890.1","2,868.9","3,912.6"
S12000023,Scotland,Orkney Islands,8.5,6.0,14.5,2.3,16.8,34.9,45.2,80.0,54.1,134.1,"4,101.0","7,484.3","5,505.6","23,579.5","7,967.8","3,203.6","6,703.4","4,314.6","6,277.2","4,443.0","7,804.8"
S12000026,Scotland,Scottish Borders,50.4,14.9,65.3,7.7,73.1,183.2,70.5,253.7,311.1,564.8,"3,633.7","4,727.6","3,883.4","40,170.2","7,728.5","2,954.9","3,517.5","3,025.8","6,059.3","3,118.1","4,717.2"
S12000027,Scotland,Shetland Islands,9.0,8.5,17.5,1.9,19.3,37.0,62.9,99.8,89.9,189.7,"4,111.4","7,418.6","5,716.2","47,873.4","9,807.4","3,248.1","6,698.7","4,594.3","7,829.0","4,688.1","9,708.0"
S12000028,Scotland,South Ayrshire,51.9,6.8,58.7,5.2,63.9,174.6,31.3,205.9,272.0,477.9,"3,365.7","4,589.9","3,508.2","52,168.7","7,477.2","2,856.5","3,297.8","2,880.7","7,929.6","2,967.0","3,965.9"
S12000029,Scotland,South Lanarkshire,133.8,24.7,158.5,10.3,168.8,468.2,120.2,588.4,578.1,"1,166.5","3,497.9","4,865.4","3,711.0","56,169.2","6,909.0","2,988.6","3,576.8","3,034.9","9,492.1","3,102.0","4,081.7"
S12000030,Scotland,Stirling,37.9,6.6,44.5,4.5,49.0,141.8,40.9,182.8,291.3,474.0,"3,746.1","6,201.2","4,110.7","64,395.0","9,676.9","3,041.2","4,778.5","3,162.5","9,423.3","3,282.4","4,692.4"
S12000033,Scotland,Aberdeen City,111.1,14.9,126.0,8.5,134.5,341.5,63.7,405.2,746.2,"1,151.4","3,074.6","4,258.7","3,215.0","88,190.5","8,561.2","2,493.6","3,308.6","2,543.2","13,433.8","2,640.0","3,795.6"
S12000034,Scotland,Aberdeenshire,108.3,16.8,125.1,13.2,138.4,454.2,121.1,575.3,653.6,"1,228.9","4,194.1","7,199.0","4,598.0","49,355.1","8,882.1","3,464.9","6,255.9","3,637.5","7,878.6","3,741.0","5,215.5"
S12000035,Scotland,Argyll and Bute,42.5,16.6,59.1,7.0,66.2,156.5,116.4,273.0,226.2,499.1,"3,679.7","7,016.9","4,616.2","32,159.5","7,543.9","2,900.4","6,024.5","3,383.0","7,281.2","3,511.9","6,651.3"
S12000036,Scotland,City of Edinburgh,225.2,39.1,264.3,20.6,284.8,701.5,162.6,864.1,"1,459.9","2,324.0","3,115.1","4,161.2","3,269.7","70,956.3","8,159.1","2,559.2","3,316.8","2,621.7","8,564.2","2,689.8","3,734.3"
S12000038,Scotland,Renfrewshire,79.2,12.9,92.1,5.4,97.5,249.1,42.6,291.7,478.5,770.3,"3,146.2","3,295.0","3,167.1","88,130.5","7,896.7","2,734.2","2,409.2","2,707.6","10,328.1","2,769.2","3,472.1"
S12000039,Scotland,West Dunbartonshire,41.7,5.8,47.5,3.0,50.6,126.4,19.5,145.9,193.9,339.8,"3,030.1","3,348.6","3,069.1","63,866.4","6,719.7","2,663.2","2,405.4","2,647.0","8,846.6","2,698.8","3,419.4"
S12000040,Scotland,West Lothian,75.4,5.5,80.9,5.5,86.4,262.0,25.9,287.9,542.2,830.1,"3,475.7","4,672.4","3,557.6","98,978.9","9,607.0","3,032.5","3,551.7","3,052.1","10,773.0","3,120.6","3,757.2"
S12000041,Scotland,Angus,51.4,10.0,61.4,5.5,66.9,189.5,58.3,247.7,266.4,514.2,"3,685.5","5,827.9","4,034.4","48,383.0","7,684.1","3,073.4","4,909.7","3,216.1","8,051.8","3,308.2","4,645.3"
S12000042,Scotland,Dundee City,69.8,14.0,83.8,5.3,89.1,227.3,64.3,291.6,385.4,677.0,"3,257.8","4,586.6","3,480.2","73,006.7","7,601.1","2,783.9","3,788.5","2,856.7","10,908.0","2,930.9","4,187.5"
S12000045,Scotland,East Dunbartonshire,43.9,4.1,48.0,2.6,50.6,161.3,17.8,179.2,167.2,346.3,"3,671.3","4,389.0","3,732.0","64,215.1","6,843.0","3,205.9","3,301.6","3,211.6","8,174.2","3,260.6","3,950.4"
S12000047,Scotland,Fife,165.9,18.2,184.1,13.2,197.2,548.1,81.8,629.9,941.3,"1,571.2","3,304.5","4,497.0","3,422.4","71,558.2","7,967.5","2,849.6","3,130.8","2,864.6","8,172.8","2,927.4","3,798.3"
S12000048,Scotland,Perth and Kinross,65.5,14.6,80.1,8.5,88.6,250.6,98.3,348.9,378.9,727.8,"3,824.8","6,720.6","4,353.1","44,580.2","8,210.6","3,083.7","5,755.3","3,306.0","8,586.4","3,424.7","5,199.2"
S12000049,Scotland,Glasgow City,267.0,63.4,330.4,24.7,355.0,774.1,218.4,992.4,"1,800.1","2,792.5","2,899.1","3,446.1","3,004.0","72,977.3","7,865.4","2,454.7","2,646.6","2,475.6","9,906.7","2,548.7","3,429.3"
S12000050,Scotland,North Lanarkshire,140.9,19.1,160.0,9.2,169.2,466.5,82.4,548.9,788.3,"1,337.1","3,310.3","4,319.5","3,430.6","85,829.0","7,903.6","2,932.1","3,155.7","2,945.4","10,450.6","3,003.4","3,650.4"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
